0#1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23#24#25#26#27#28#29#30#31#32#33#34#35#36#37#38#39#40#41#42#43#44#45#46#47#48#49#50#51#52#53#54#55#56#57#58#59#60#61#62#63#64#65#66#67#68#69#70#71#72#73#74
-0.0018090357040195296#-0.0988430862416965#-0.13204527230696092#-0.1647167488263472#0.045111448243380994#-0.03201310366266436#-0.09750109698344102#0.06949414292929691#0.06385797648238421#0.009112226622601676#0.02590487262200573#-0.011417359753512941#-0.05489294447088#-0.016441016671051502#-0.005315791782161968#-0.06599117946270801#-0.017656128768703663#0.015644991340517035#0.03342471525124171#-0.09304040310700615#-0.010651005351000569#0.021343423009686988#0.08445502514829281#0.011786354049008607#-0.06330638402735261#-0.0527313109839192#-0.034978462125426435#0.05351618640466326#-0.1623273198822895#-0.13355656804021726#0.04377463934703333#0.023925935229653257#-0.05768921913838988#0.018870039499887963#0.030166806569698446#0.03835810643361209#-0.004166844105588579#-0.013052578635491486#-0.055482242931840765#-0.01885039044073213#-0.023904288366674124#0.10784990499575983#0.05192433414812561#-0.04959232223888925#-0.04852066757213759#0.0206730017826998#0.07269966410867056#-0.0232745881472372#-0.0022443058043060877#0.037955108127454354#0.019990484297390785#0.0651450081875539#-0.018741398738774253#0.014054468838274391#-0.04505955792857824#0.0830017498846801#0.05156996734704471#0.038594692934140494#0.04989474547487519#0.027939407898707917#-0.0441204838158008#-0.024930935208811577#0.005419679784314593#-0.006115815616312903#0.012897350374705352#-0.0011072611119861632#0.08130580115223554#-0.029402951200685618#-0.031258898964125474#-0.011042302572810279#-0.03301268226725932#0.06521139046316501#-0.04182296377585667#-0.026941249754319118#0.0012144246533292093
-0.03416203083790788#-0.09201220602691158#-0.10655415900476725#-0.12502119651748714#0.043988029042766774#-0.017157619386431455#-0.16072313674175384#0.04255080521226431#0.019105502187398624#-0.029295557623969442#-0.0007499988070985889#-0.01828367324308904#-0.006704755687950803#-0.010552148043323703#-0.08289431066048236#0.02317051286074192#0.04470054145243766#0.02148660986316117#0.027950301987407108#-0.01804745349347714#0.05530377772001575#-0.049491647033179764#0.013145264248186728#0.08889802808340283#0.009078167558487442#0.0036422930260467646#0.007453353582968321#-0.0074114767090573816#0.03724448176080536#-0.011461576236702437#0.03308708141686065#0.002189952743972583#-0.05767441077862634#0.041997689873560146#-0.010015865893865458#0.05476065520018612#0.056778933372920906#-0.05612166092235197#-0.01773693688887193#-0.0019173891494403358#-0.019682047940155812#0.032686697386130024#-0.03049976528130077#-0.056950643196541785#0.03876142972918788#0.054100180324683785#-0.029890026730065803#-0.011387550864924656#0.0493643597595145#-0.017120011270642395#0.024520960481411627#-0.013123324834484546#0.009265653228259558#0.01520221914705501#0.025223784942868133#0.06773757966080382#0.014535329597292992#0.0400163599702156#0.028253762723098954#0.016477504923221028#-0.003755378894172274#0.05589247562016856#-0.019899625037232933#0.008130575432869259#0.05427674044875373#0.020881224810565317#0.04116718716011881#0.008176784602096334#-0.052987992767496855#0.04002318694153153#-0.0193335818305859#-0.007440869877093895#-0.06445716152927307#0.06503042011395907#0.02772857427776004
-0.036407741923419466#-0.15523747574996727#-0.14646968375488298#-0.17702592051814448#0.0741296596543567#-0.03579647877632098#-0.1450026252954576#0.05954034329913365#0.06785716544458861#-0.04293656977050861#0.044004296069912636#0.009031644671002318#-0.08079807650992347#0.028147539604764012#-0.04589579802371269#-0.07585359145880775#-0.034061706110875174#0.047100411912278504#0.035714434383594375#-0.038090450972404925#-0.032077326801183886#0.017123951578833743#0.06925045005711866#0.07880873246275119#-0.012589047762219894#-0.00529052247516658#0.025431736210159626#0.0021634884119283533#-0.039598376049580115#-0.08673829166453298#-0.08626807773952216#0.026459851434701132#0.038591620566726#-0.106328106115958#0.030750746469051158#-0.01582495829890853#-0.052755241820289935#0.015108073625620723#0.05939810344039966#0.009656467735525752#0.0493378272020875#-0.00945364954142752#0.03369645394024626#0.025311764215684603#-0.06075913335407278#-0.054629889228567326#-0.08035589801943373#0.11934100054610364#0.007371712175289117#-0.0269118847099727#0.005518434212727536#-0.012291831156931313#-0.04395625331383023#-0.0461333849913183#0.04728592001407905#0.09496372312675194#0.057378771798390446#-0.04827208301337045#-0.008606390441380144#-0.058254798500699805#-0.032362802944638724#-0.06107374252765105#-0.0010741525333232795#0.04307200467503765#0.07744298878299316#-0.029862869772516037#0.02544885837909417#0.07646926670038759#0.06806566231484307#0.07267683383057442#0.030954437668573257#0.13450731304680746#-0.011424797523555172#0.09656082793662778#-0.07634350173353291
-0.0396750584749194#0.023672175818033964#0.04473432562130329#0.02249501824124237#-0.058872269410512997#0.061592713071104845#0.08897613035125249#0.05754945590352565#-0.012914033978639099#-0.04409013141706486#0.030850973747890458#-0.021118297795427086#-0.05837207253431385#-0.007758813832972982#-0.04097174100991834#-0.0111615592175926#0.0631300432884038#0.044471137888421525#0.03215402760209592#0.022226301890308324#0.006770087075441946#-0.009553427041323465#0.040218837872297575#0.04110051309274216#0.060943045576287276#-0.047801382549137704#0.0026071337189915197#0.013345492361350419#0.0882000456437626#-0.007241017028349202#0.07511823471028357#0.04356524578477404#-0.028615911283225128#0.04025552082373061#0.03745757255030975#0.024021832971619955#0.010448793378362806#0.043989438258041594#0.0416253326615886#0.06212142971284993#0.008184980587921862#-0.07030957612335265#0.09373874289514549#0.11779219876495549#-0.006635243714102425#-0.04193547538070983#0.05080538208659129#-0.015582648137048481#0.06964343524781126#0.010149004704879316#-0.05864906193461116#-0.08790794696419982#-0.025235222705517365#0.03318110034480916#-0.11181006931199947#0.0008512807759529203#0.09546197481341986#0.1333374817966535#-0.04028992637334137#0.01951786784683473#-0.0045328953298232715#0.03642319739256074#0.01237917666803975#-0.06689454290108271#0.031326423329595385#-0.09642502242037689#-0.07992910835101998#0.13589171135635716#0.06139069527291945#0.10065126080739935#0.053847231146005856#0.08176174581966553#0.03967871173995593#0.011934280430339117#-0.014907246476069325
-0.03408062409139778#-0.006244181628302401#0.09342946340845064#-0.0224420950819839#-0.028345141343797873#0.05292667437610869#-0.004332260040955968#0.00021797691912606713#-0.017887531291258047#-0.015244424083938573#-0.02004087926867321#-0.009239920719109965#-0.02492767983818825#-0.05196159146630119#0.002918952546014708#0.02069245333274309#0.04317205490300017#-0.016455592675264284#-0.017707125384564152#0.024878896678999837#0.03163176124476383#-0.023422338512032972#0.045310205724157525#0.024586841129894826#-0.021425230741381293#0.01198447238001497#0.022810754256028642#0.014839455257396767#0.027006289532479782#-0.0005317660712183499#-0.01534656802666921#0.004306666502454889#-0.048622215051005314#0.05363724876883946#-0.010373622328670002#0.018677075904819655#0.005380376098919419#0.06927287057722874#0.05402452533667461#0.014755566318475556#-0.04053869234022253#-0.02719809959264445#-0.01985861942402223#-0.01960728160289385#-0.06446056552966982#0.00637176736759375#0.027760799391217145#-0.002620735849184072#-0.02439929196099223#-0.032156291206177204#0.00814589982570209#-0.0735905697732156#0.04891039589361472#-0.04172568933785293#-0.013655977038843614#0.04090163197506502#-0.017453321524746185#0.016562048594189378#-0.04996966838770645#0.04241723712710097#0.0014340419489905284#0.008011612049647867#0.09985625473229666#-0.07011333641609863#-0.030407033286363443#-0.03234577683460877#0.05080277024631467#-0.045245852787560215#0.021026949520386456#0.07254026667804982#-0.02057651301212714#-0.019363165139773857#0.017820844079874436#0.051459631826774335#-0.015305349963476222
0.18379883493724156#0.033379211470367#-0.03136860401968721#-0.010241981504637461#0.0445902646658402#0.01374926644340947#0.03141061093743391#0.041585958474971006#0.02835298693766719#0.007276861704541929#-0.013505739771464938#0.0323425628261515#0.011142934557320383#-0.03488684237200564#-0.0207747803507012#-0.07666988218206267#0.010304032158050458#-0.07900582657355687#-0.02460484460796706#0.015721671696097575#0.024140637272624#-0.03541652663013126#-0.0026342045308845588#-0.005348127607382897#0.02671964546534716#-0.042137702565794244#0.020019734584422407#-0.02304354144093448#-0.0339403624003761#0.004624836225406634#0.05627300263669509#0.008348143085745103#-0.030804550463625287#0.041095663833366956#-0.01599319418661283#0.019494983404359928#-0.038574021584174785#0.046154225087800975#-0.04635668728297046#0.028071695984354154#0.04176701472204437#-0.03832541349058629#-0.02402283693238257#0.06417319418626687#-0.10059184674343263#0.12675663853790062#0.0868725879307745#-0.06517394035076181#0.017758626939093317#0.03416498163731432#-0.010872510105681748#-0.004638564274066817#0.04719970256812486#0.0474404629226348#-0.04611584262028971#-0.07950560345664227#0.03714306070327582#-0.06293224789143742#0.00901675228600666#-0.023130730466518427#-0.059443018931787085#0.0956995808275756#0.06597722729508182#0.021346018785673822#0.008995964741185334#-0.0837229780406974#-0.05492467146220003#0.14831771735046223#0.14820134451308914#-0.08275335669537204#-0.008373673468638832#-0.018345938286148247#-0.019081762352635243#-0.010674489315723712#0.15534173710586985
-0.02145385725057984#-0.00950012478854226#0.2573334759397538#-0.1218131558638518#-0.10961950051521015#-0.07924286524358883#0.0055132832764162015#0.0011868130695764072#0.048903690761281045#0.03224764091104169#-0.027380878403299006#0.0774889971353939#0.03152405531612367#-0.05261371827703896#-0.02197498592031207#-0.08213071411225702#-0.0160965868257133#-0.018847882031526795#0.013172074148019353#0.009997007630042572#-0.05620733693620826#0.03311908887665625#-0.0014354523336960357#0.06376993668488903#-0.042761093544491584#0.03605171716594364#-0.01627229430950262#-0.008548785648835185#0.014326749407431344#0.033140778573610204#0.03341538190966624#0.10771625205983137#0.06478683199407945#-0.06611353680761159#0.032320521352810584#-0.028870689725895606#-0.05323591405927551#-0.0778020972084306#0.03846999838147282#-0.042982393819473406#0.00397143227117908#0.033665929160480945#0.005568389326893761#0.00014803471008540393#0.10280830932290004#0.04503269839112737#0.04938253687638608#0.00044064302553607445#-0.019210179759451492#0.04903038303144792#0.058067243190529354#-0.11891106166347425#0.05206188182935982#-0.0634773979318286#0.016861817712071767#-0.06544959116010102#0.026332127914767144#-0.05393417463868299#0.04392235404587175#0.0003645448736871451#-0.023904981606753355#0.030003718982732363#0.05297974831984391#-0.06906734558425481#0.015351814540197963#0.015952297327802314#-0.013890286198146782#-0.06085145837644366#0.009347403043199082#0.05692403159585344#-0.008955839490328205#-0.02932286011565655#-0.03756311773986655#0.01965153448772033#-0.01335641806223436
-0.0420478224914301#-0.09802709418468467#-0.0691203212318866#-0.059477147896476235#0.07733334158793216#0.057712697897257546#0.21497142101693303#-0.15717721589875464#0.060601097267114955#0.03096784098121323#-0.1709621063944202#-0.11114863285224452#0.19425535839307786#-0.08563106704777225#0.01656146493209032#0.17695256058163056#0.07954870462557768#-0.03258654751766669#0.04673362323120914#0.12205861974467776#0.0016803769729548076#-0.09937789633809099#-0.28108735152160785#0.06075200322828932#0.048981944449593834#0.09252806325927357#0.051983101165275505#0.2880410323133043#-0.03336648386864519#-0.04053890369816177#-0.10423477736726082#-0.04186408084590499#-0.0044305938930803744#-0.14758541284134158#0.04623965354515583#-0.055260421592639386#0.06942373115865907#-0.01787362487101929#0.07236403956890516#-0.03592288514002137#0.054114093218354774#0.06385420660122855#0.03719366416597633#-0.048356173295366754#-0.049922060540512736#0.09414406995333771#0.013263865679330872#0.058085127302620936#-0.007947104292403855#-0.08718200704013693#0.028211828984279756#0.05146818237947389#0.014656025026792507#0.01446587537933159#0.004005495889482959#0.007089320371291935#0.0206682818719203#0.019074216366385007#0.014194712883908493#-0.03451076212648125#-0.015549190953245855#-0.015538737205106887#0.03889202291217909#0.03285737499502042#0.040118204620166194#0.05475241388904373#0.005235063124856043#0.042326481158288506#-0.024776974920392447#-0.011961111790482584#-0.03332133957710069#-0.03030463254142503#0.06615037377730394#-0.031927084908439735#0.01025281156433013
0.5487524953539165#0.19610566462571688#-0.020664151627472#0.014573831601356687#0.14727006655341354#0.1593148950598916#-0.032234673623815185#-0.11226166527684904#0.052100787243194335#-0.04895739619531144#0.08704788587457488#0.08313706289421367#0.08766248634661575#-0.017075749116629225#-0.08381633649706875#-0.18764503762164364#-0.14102901046685498#-0.022864045462486795#-0.06410477442501178#-0.04934611592187362#0.028310581668010374#-0.009245255944608028#-0.0821318302656022#-0.009695598375976215#0.0014216780023486833#0.001153215141608031#0.054639992189575735#0.07109903747749409#0.03244709877161155#-0.04864232730095927#0.07751583397961252#-0.027623013704514768#-0.007705492649113406#-0.00030092206121059276#0.013141833374869013#0.028032589913645975#0.04990531910082625#0.04374767314324297#0.014799518377250812#-0.019761469565086842#0.017651136600321145#0.03929487416355272#0.019420975254237926#-0.05888549273335405#0.03744664115754361#-0.02083560614579173#0.016728809135252792#-0.018292790168354355#-0.03265204667612333#-0.03544514137022813#-0.03565052283365526#-0.0117214841644718#-0.03018171113785228#0.01335212961237861#-0.035912765619929364#-0.04278975749750502#-0.0024383566829462564#0.0038547244273062554#-0.03411818358070631#0.010370547937083259#0.03135498900078135#-0.01781893604781762#-0.002336366011830773#-0.002974113471180316#-0.019260425040723006#-0.015424759495686152#0.018099003837791967#0.026600721332042235#0.03608941671959979#0.025622856296672204#-0.033253091588540507#0.019907678904834327#0.009329871062317472#0.04214998782762619#0.0156744088952034
